Number,Species,Plot_Trans_Survey,Time,Plot,Transect,Subplot,Plot_Trans,survey,Date,Observer,Weather,Vegetation,Leaf_Litter,Humidity,Temp,Precip,tpi_100,elev,Slope,Aspect,solar,twi_10,Lat,Long,bearing,Comments
0,NA,2-1-7/9/2012,3:06,2,1,15-20,2-1,3,07/09/2012,JAC,Clear,Damp,Damp,82.1,21.3,22.24572945,-1.27539062500,652.13159179700,13.41668987270,165.09268188500,0,-7.75246238708,35.5376,-83.301781,310,
0,NA,2-1-7/9/2012,3:06,2,1,20-25,2-1,3,07/09/2012,JAC,Clear,Damp,Damp,82.1,21.3,22.24572945,-1.27539062500,652.13159179700,13.41668987270,165.09268188500,0,-7.75246238708,35.5376,-83.301781,310,
0,NA,42-1-7/9/2012,9:30,42,1,0-5,42-1,3,07/09/2012,JAC,Clear,Dry,Damp,86.9,23,0.2732445,-2.33129882813,625.40539550800,22.81825065610,356.26995849600,68,-9.27127361298,35.657791,-83.520143,210,
0,NA,42-1-7/9/2012,9:30,42,1,5-10,42-1,3,07/09/2012,JAC,Clear,Dry,Damp,86.9,23,0.2732445,-2.33129882813,625.40539550800,22.81825065610,356.26995849600,68,-9.27127361298,35.657791,-83.520143,210,
0,NA,42-1-7/9/2012,9:30,42,1,10-15,42-1,3,07/09/2012,JAC,Clear,Dry,Damp,86.9,23,0.2732445,-2.33129882813,625.40539550800,22.81825065610,356.26995849600,68,-9.27127361298,35.657791,-83.520143,210,
0,NA,42-1-7/9/2012,9:30,42,1,15-20,42-1,3,07/09/2012,JAC,Clear,Dry,Damp,86.9,23,0.2732445,-2.33129882813,625.40539550800,22.81825065610,356.26995849600,68,-9.27127361298,35.657791,-83.520143,210,
0,NA,42-1-7/9/2012,9:30,42,1,20-25,42-1,3,07/09/2012,JAC,Clear,Dry,Damp,86.9,23,0.2732445,-2.33129882813,625.40539550800,22.81825065610,356.26995849600,68,-9.27127361298,35.657791,-83.520143,210,
0,NA,47-1-7/9/2012,9:52,47,1,0-5,47-1,3,07/09/2012,JAC,Clear,Dry,Dry,79.2,22.2,0,-0.13262939453,881.13995361300,27.47738838200,219.54121398900,0,-8.42463302612,35.641102,-83.494997,50,
0,NA,47-1-7/9/2012,9:52,47,1,5-10,47-1,3,07/09/2012,JAC,Clear,Dry,Dry,79.2,22.2,0,-0.13262939453,881.13995361300,27.47738838200,219.54121398900,0,-8.42463302612,35.641102,-83.494997,50,
0,NA,47-1-7/9/2012,9:52,47,1,10-15,47-1,3,07/09/2012,JAC,Clear,Dry,Dry,79.2,22.2,0,-0.13262939453,881.13995361300,27.47738838200,219.54121398900,0,-8.42463302612,35.641102,-83.494997,50,
0,NA,47-1-7/9/2012,9:52,47,1,15-20,47-1,3,07/09/2012,JAC,Clear,Dry,Dry,79.2,22.2,0,-0.13262939453,881.13995361300,27.47738838200,219.54121398900,0,-8.42463302612,35.641102,-83.494997,50,
0,NA,47-1-7/9/2012,9:52,47,1,20-25,47-1,3,07/09/2012,JAC,Clear,Dry,Dry,79.2,22.2,0,-0.13262939453,881.13995361300,27.47738838200,219.54121398900,0,-8.42463302612,35.641102,-83.494997,50,
0,NA,48-1-7/9/2012,10:02,48,1,0-5,48-1,3,07/09/2012,JAC,Clear,Dry,Dry,74.9,22.5,0,-0.54425048828,944.08435058600,8.79094409943,157.52600097700,0,-2.05042386055,35.640393,-83.484195,320,
0,NA,48-1-7/9/2012,10:02,48,1,5-10,48-1,3,07/09/2012,JAC,Clear,Dry,Dry,74.9,22.5,0,-0.54425048828,944.08435058600,8.79094409943,157.52600097700,0,-2.05042386055,35.640393,-83.484195,320,
0,NA,48-1-7/9/2012,10:02,48,1,10-15,48-1,3,07/09/2012,JAC,Clear,Dry,Dry,74.9,22.5,0,-0.54425048828,944.08435058600,8.79094409943,157.52600097700,0,-2.05042386055,35.640393,-83.484195,320,
0,NA,48-1-7/9/2012,10:02,48,1,15-20,48-1,3,07/09/2012,JAC,Clear,Dry,Dry,74.9,22.5,0,-0.54425048828,944.08435058600,8.79094409943,157.52600097700,0,-2.05042386055,35.640393,-83.484195,320,
0,NA,48-1-7/9/2012,10:02,48,1,20-25,48-1,3,07/09/2012,JAC,Clear,Dry,Dry,74.9,22.5,0,-0.54425048828,944.08435058600,8.79094409943,157.52600097700,0,-2.05042386055,35.640393,-83.484195,320,
1,PJOR,50-1-7/9/2012,10:17,50,1,0-5,50-1,3,07/09/2012,JAC,Clear,Damp,Damp,89.9,19.9,0,-2.36608886719,1056.97863770000,13.79148197170,194.12115478500,0,-7.39459657669,35.635289,-83.468322,40,
3,PJOR,50-1-7/9/2012,10:17,50,1,5-10,50-1,3,07/09/2012,JAC,Clear,Damp,Damp,89.9,19.9,0,-2.36608886719,1056.97863770000,13.79148197170,194.12115478500,0,-7.39459657669,35.635289,-83.468322,40,
1,DOCO,50-1-7/9/2012,10:17,50,1,5-10,50-1,3,07/09/2012,JAC,Clear,Damp,Damp,89.9,19.9,0,-2.36608886719,1056.97863770000,13.79148197170,194.12115478500,0,-7.39459657669,35.635289,-83.468322,40,
2,PJOR,50-1-7/9/2012,10:17,50,1,10-15,50-1,3,07/09/2012,JAC,Clear,Damp,Damp,89.9,19.9,0,-2.36608886719,1056.97863770000,13.79148197170,194.12115478500,0,-7.39459657669,35.635289,-83.468322,40,
1,DOCO,50-1-7/9/2012,10:17,50,1,10-15,50-1,3,07/09/2012,JAC,Clear,Damp,Damp,89.9,19.9,0,-2.36608886719,1056.97863770000,13.79148197170,194.12115478500,0,-7.39459657669,35.635289,-83.468322,40,
3,PJOR,50-1-7/9/2012,10:17,50,1,15-20,50-1,3,07/09/2012,JAC,Clear,Damp,Damp,89.9,19.9,0,-2.36608886719,1056.97863770000,13.79148197170,194.12115478500,0,-7.39459657669,35.635289,-83.468322,40,
2,DOCO,50-1-7/9/2012,10:17,50,1,15-20,50-1,3,07/09/2012,JAC,Clear,Damp,Damp,89.9,19.9,0,-2.36608886719,1056.97863770000,13.79148197170,194.12115478500,0,-7.39459657669,35.635289,-83.468322,40,
2,PJOR,50-1-7/9/2012,10:17,50,1,20-25,50-1,3,07/09/2012,JAC,Clear,Damp,Damp,89.9,19.9,0,-2.36608886719,1056.97863770000,13.79148197170,194.12115478500,0,-7.39459657669,35.635289,-83.468322,40,
1,DOCO,50-1-7/9/2012,10:17,50,1,20-25,50-1,3,07/09/2012,JAC,Clear,Damp,Damp,89.9,19.9,0,-2.36608886719,1056.97863770000,13.79148197170,194.12115478500,0,-7.39459657669,35.635289,-83.468322,40,
1,EWIL,50-1-7/9/2012,10:17,50,1,20-25,50-1,3,07/09/2012,JAC,Clear,Damp,Damp,89.9,19.9,0,-2.36608886719,1056.97863770000,13.79148197170,194.12115478500,0,-7.39459657669,35.635289,-83.468322,40,
0,NA,32-1-7/9/2012,11:05,32,1,0-5,32-1,3,07/09/2012,JAC,Clear,Damp,Damp,80.7,17.8,1.270311236,-5.85437011719,1383.22680664000,8.80704784393,336.11001586900,0,-1.64918494225,35.623805,-83.416472,100,
4,PJOR,32-1-7/9/2012,11:05,32,1,5-10,32-1,3,07/09/2012,JAC,Clear,Damp,Damp,80.7,17.8,1.270311236,-5.85437011719,1383.22680664000,8.80704784393,336.11001586900,0,-1.64918494225,35.623805,-83.416472,100,
2,PJOR,32-1-7/9/2012,11:05,32,1,10-15,32-1,3,07/09/2012,JAC,Clear,Damp,Damp,80.7,17.8,1.270311236,-5.85437011719,1383.22680664000,8.80704784393,336.11001586900,0,-1.64918494225,35.623805,-83.416472,100,
3,PJOR,32-1-7/9/2012,11:05,32,1,15-20,32-1,3,07/09/2012,JAC,Clear,Damp,Damp,80.7,17.8,1.270311236,-5.85437011719,1383.22680664000,8.80704784393,336.11001586900,0,-1.64918494225,35.623805,-83.416472,100,
2,PJOR,32-1-7/9/2012,11:05,32,1,20-25,32-1,3,07/09/2012,JAC,Clear,Damp,Damp,80.7,17.8,1.270311236,-5.85437011719,1383.22680664000,8.80704784393,336.11001586900,0,-1.64918494225,35.623805,-83.416472,100,
1,DOCO,32-1-7/9/2012,11:05,32,1,20-25,32-1,3,07/09/2012,JAC,Clear,Damp,Damp,80.7,17.8,1.270311236,-5.85437011719,1383.22680664000,8.80704784393,336.11001586900,0,-1.64918494225,35.623805,-83.416472,100,
1,EWIL,32-1-7/9/2012,11:05,32,1,20-25,32-1,3,07/09/2012,JAC,Clear,Damp,Damp,80.7,17.8,1.270311236,-5.85437011719,1383.22680664000,8.80704784393,336.11001586900,0,-1.64918494225,35.623805,-83.416472,100,
1,PJOR,51-1-7/10/2012,9:52,51,1,0-5,51-1,3,07/10/2012,JAC,Clear,Damp,Damp,81.9,19.2,23.26459694,-1.45104980469,1168.39147949000,9.28175830841,239.19606018100,0,-8.40621280670,35.629229,-83.450617,trail,
1,EWIL,51-1-7/10/2012,9:52,51,1,0-5,51-1,3,07/10/2012,JAC,Clear,Damp,Damp,81.9,19.2,23.26459694,-1.45104980469,1168.39147949000,9.28175830841,239.19606018100,0,-8.40621280670,35.629229,-83.450617,trail,
4,PJOR,51-1-7/10/2012,9:52,51,1,5-10,51-1,3,07/10/2012,JAC,Clear,Damp,Damp,81.9,19.2,23.26459694,-1.45104980469,1168.39147949000,9.28175830841,239.19606018100,0,-8.40621280670,35.629229,-83.450617,trail,
7,PJOR,51-1-7/10/2012,9:52,51,1,10-15,51-1,3,07/10/2012,JAC,Clear,Damp,Damp,81.9,19.2,23.26459694,-1.45104980469,1168.39147949000,9.28175830841,239.19606018100,0,-8.40621280670,35.629229,-83.450617,trail,
3,PJOR,51-1-7/10/2012,9:52,51,1,15-20,51-1,3,07/10/2012,JAC,Clear,Damp,Damp,81.9,19.2,23.26459694,-1.45104980469,1168.39147949000,9.28175830841,239.19606018100,0,-8.40621280670,35.629229,-83.450617,trail,
4,PJOR,51-1-7/10/2012,9:52,51,1,20-25,51-1,3,07/10/2012,JAC,Clear,Damp,Damp,81.9,19.2,23.26459694,-1.45104980469,1168.39147949000,9.28175830841,239.19606018100,0,-8.40621280670,35.629229,-83.450617,trail,
1,EWIL,51-1-7/10/2012,9:52,51,1,20-25,51-1,3,07/10/2012,JAC,Clear,Damp,Damp,81.9,19.2,23.26459694,-1.45104980469,1168.39147949000,9.28175830841,239.19606018100,0,-8.40621280670,35.629229,-83.450617,trail,
0,NA,45-1-7/10/2012,10:31,45,1,0-5,45-1,3,07/10/2012,JAC,Clear,Damp,Damp,84.8,19.7,25.87086487,-2.12243652344,773.58447265600,18.67386627200,347.95349121100,29,-8.02864360809,35.642423,-83.506183,120,
4,PJOR,45-1-7/10/2012,10:31,45,1,5-10,45-1,3,07/10/2012,JAC,Clear,Damp,Damp,84.8,19.7,25.87086487,-2.12243652344,773.58447265600,18.67386627200,347.95349121100,29,-8.02864360809,35.642423,-83.506183,120,
2,EWIL,45-1-7/10/2012,10:31,45,1,5-10,45-1,3,07/10/2012,JAC,Clear,Damp,Damp,84.8,19.7,25.87086487,-2.12243652344,773.58447265600,18.67386627200,347.95349121100,29,-8.02864360809,35.642423,-83.506183,120,
2,PJOR,45-1-7/10/2012,10:31,45,1,10-15,45-1,3,07/10/2012,JAC,Clear,Damp,Damp,84.8,19.7,25.87086487,-2.12243652344,773.58447265600,18.67386627200,347.95349121100,29,-8.02864360809,35.642423,-83.506183,120,
1,EWIL,45-1-7/10/2012,10:31,45,1,10-15,45-1,3,07/10/2012,JAC,Clear,Damp,Damp,84.8,19.7,25.87086487,-2.12243652344,773.58447265600,18.67386627200,347.95349121100,29,-8.02864360809,35.642423,-83.506183,120,
2,DIMI,45-1-7/10/2012,10:31,45,1,10-15,45-1,3,07/10/2012,JAC,Clear,Damp,Damp,84.8,19.7,25.87086487,-2.12243652344,773.58447265600,18.67386627200,347.95349121100,29,-8.02864360809,35.642423,-83.506183,120,
2,DOCO,45-1-7/10/2012,10:31,45,1,10-15,45-1,3,07/10/2012,JAC,Clear,Damp,Damp,84.8,19.7,25.87086487,-2.12243652344,773.58447265600,18.67386627200,347.95349121100,29,-8.02864360809,35.642423,-83.506183,120,
3,PJOR,45-1-7/10/2012,10:31,45,1,15-20,45-1,3,07/10/2012,JAC,Clear,Damp,Damp,84.8,19.7,25.87086487,-2.12243652344,773.58447265600,18.67386627200,347.95349121100,29,-8.02864360809,35.642423,-83.506183,120,
3,EWIL,45-1-7/10/2012,10:31,45,1,15-20,45-1,3,07/10/2012,JAC,Clear,Damp,Damp,84.8,19.7,25.87086487,-2.12243652344,773.58447265600,18.67386627200,347.95349121100,29,-8.02864360809,35.642423,-83.506183,120,
1,PTEY,45-1-7/10/2012,10:31,45,1,15-20,45-1,3,07/10/2012,JAC,Clear,Damp,Damp,84.8,19.7,25.87086487,-2.12243652344,773.58447265600,18.67386627200,347.95349121100,29,-8.02864360809,35.642423,-83.506183,120,
4,PJOR,45-1-7/10/2012,10:31,45,1,20-25,45-1,3,07/10/2012,JAC,Clear,Damp,Damp,84.8,19.7,25.87086487,-2.12243652344,773.58447265600,18.67386627200,347.95349121100,29,-8.02864360809,35.642423,-83.506183,120,
5,EWIL,45-1-7/10/2012,10:31,45,1,20-25,45-1,3,07/10/2012,JAC,Clear,Damp,Damp,84.8,19.7,25.87086487,-2.12243652344,773.58447265600,18.67386627200,347.95349121100,29,-8.02864360809,35.642423,-83.506183,120,
1,PTEY,45-1-7/10/2012,10:31,45,1,20-25,45-1,3,07/10/2012,JAC,Clear,Damp,Damp,84.8,19.7,25.87086487,-2.12243652344,773.58447265600,18.67386627200,347.95349121100,29,-8.02864360809,35.642423,-83.506183,120,
0,NA,44-1-7/10/2012,11:13,44,1,0-5,44-1,3,07/10/2012,JAC,Clear,Damp,Damp,89.9,19.8,26.09361458,-6.42181396484,719.35546875000,20.41177940370,28.47828674320,134,-6.34323692322,35.646773,-83.511457,210,
0,NA,44-1-7/10/2012,11:13,44,1,5-10,44-1,3,07/10/2012,JAC,Clear,Damp,Damp,89.9,19.8,26.09361458,-6.42181396484,719.35546875000,20.41177940370,28.47828674320,134,-6.34323692322,35.646773,-83.511457,210,
0,NA,44-1-7/10/2012,11:13,44,1,10-15,44-1,3,07/10/2012,JAC,Clear,Damp,Damp,89.9,19.8,26.09361458,-6.42181396484,719.35546875000,20.41177940370,28.47828674320,134,-6.34323692322,35.646773,-83.511457,210,
0,NA,44-1-7/10/2012,11:13,44,1,15-20,44-1,3,07/10/2012,JAC,Clear,Damp,Damp,89.9,19.8,26.09361458,-6.42181396484,719.35546875000,20.41177940370,28.47828674320,134,-6.34323692322,35.646773,-83.511457,210,
1,EWIL,44-1-7/10/2012,11:13,44,1,20-25,44-1,3,07/10/2012,JAC,Clear,Damp,Damp,89.9,19.8,26.09361458,-6.42181396484,719.35546875000,20.41177940370,28.47828674320,134,-6.34323692322,35.646773,-83.511457,210,
0,NA,41-2-7/10/2012,11:32,41,2,0-5,41-2,3,07/10/2012,JAC,Clear,Damp,Damp,87.1,20.3,26.66586876,1.26403808594,564.31347656300,6.01537275314,353.26904296900,50,-3.64892196655,35.663789,-83.524979,trail,
0,NA,41-2-7/10/2012,11:32,41,2,5-10,41-2,3,07/10/2012,JAC,Clear,Damp,Damp,87.1,20.3,26.66586876,1.26403808594,564.31347656300,6.01537275314,353.26904296900,50,-3.64892196655,35.663789,-83.524979,trail,
0,NA,41-2-7/10/2012,11:32,41,2,10-15,41-2,3,07/10/2012,JAC,Clear,Damp,Damp,87.1,20.3,26.66586876,1.26403808594,564.31347656300,6.01537275314,353.26904296900,50,-3.64892196655,35.663789,-83.524979,trail,
0,NA,41-2-7/10/2012,11:32,41,2,15-20,41-2,3,07/10/2012,JAC,Clear,Damp,Damp,87.1,20.3,26.66586876,1.26403808594,564.31347656300,6.01537275314,353.26904296900,50,-3.64892196655,35.663789,-83.524979,trail,
0,NA,41-2-7/10/2012,11:32,41,2,20-25,41-2,3,07/10/2012,JAC,Clear,Damp,Damp,87.1,20.3,26.66586876,1.26403808594,564.31347656300,6.01537275314,353.26904296900,50,-3.64892196655,35.663789,-83.524979,trail,
0,NA,41-1-7/10/2012,11:40,41,1,0-5,41-1,3,07/10/2012,JAC,Clear,Damp,Damp,87.1,20.3,26.66586876,0.59356689453,564.85009765600,6.66699409485,349.39276123000,45,-6.40506649017,35.663687,-83.525194,trail,
0,NA,41-1-7/10/2012,11:40,41,1,5-10,41-1,3,07/10/2012,JAC,Clear,Damp,Damp,87.1,20.3,26.66586876,0.59356689453,564.85009765600,6.66699409485,349.39276123000,45,-6.40506649017,35.663687,-83.525194,trail,
0,NA,41-1-7/10/2012,11:40,41,1,10-15,41-1,3,07/10/2012,JAC,Clear,Damp,Damp,87.1,20.3,26.66586876,0.59356689453,564.85009765600,6.66699409485,349.39276123000,45,-6.40506649017,35.663687,-83.525194,trail,
0,NA,41-1-7/10/2012,11:40,41,1,15-20,41-1,3,07/10/2012,JAC,Clear,Damp,Damp,87.1,20.3,26.66586876,0.59356689453,564.85009765600,6.66699409485,349.39276123000,45,-6.40506649017,35.663687,-83.525194,trail,
0,NA,41-1-7/10/2012,11:40,41,1,20-25,41-1,3,07/10/2012,JAC,Clear,Damp,Damp,87.1,20.3,26.66586876,0.59356689453,564.85009765600,6.66699409485,349.39276123000,45,-6.40506649017,35.663687,-83.525194,trail,
0,NA,39-1-7/10/2012,11:54,39,1,0-5,39-1,3,07/10/2012,JAC,Clear,Damp,Damp,90,20.3,26.92813873,-2.01806640625,493.00512695300,5.96368169785,98.28435516360,167,-4.91047668457,35.672815,-83.526223,trail,
0,NA,39-1-7/10/2012,11:54,39,1,5-10,39-1,3,07/10/2012,JAC,Clear,Damp,Damp,90,20.3,26.92813873,-2.01806640625,493.00512695300,5.96368169785,98.28435516360,167,-4.91047668457,35.672815,-83.526223,trail,
0,NA,39-1-7/10/2012,11:54,39,1,10-15,39-1,3,07/10/2012,JAC,Clear,Damp,Damp,90,20.3,26.92813873,-2.01806640625,493.00512695300,5.96368169785,98.28435516360,167,-4.91047668457,35.672815,-83.526223,trail,
0,NA,39-1-7/10/2012,11:54,39,1,15-20,39-1,3,07/10/2012,JAC,Clear,Damp,Damp,90,20.3,26.92813873,-2.01806640625,493.00512695300,5.96368169785,98.28435516360,167,-4.91047668457,35.672815,-83.526223,trail,
0,NA,39-1-7/10/2012,11:54,39,1,20-25,39-1,3,07/10/2012,JAC,Clear,Damp,Damp,90,20.3,26.92813873,-2.01806640625,493.00512695300,5.96368169785,98.28435516360,167,-4.91047668457,35.672815,-83.526223,trail,
0,NA,38-1-7/10/2012,12:08,38,1,0-5,38-1,3,07/10/2012,JAC,Clear,Damp,Damp,89.3,21.2,26.7363472,-0.91790771484,444.94790649400,15.32077693940,258.31628418000,0,-6.75167512894,35.687723,-83.534774,trail,
0,NA,38-1-7/10/2012,12:08,38,1,5-10,38-1,3,07/10/2012,JAC,Clear,Damp,Damp,89.3,21.2,26.7363472,-0.91790771484,444.94790649400,15.32077693940,258.31628418000,0,-6.75167512894,35.687723,-83.534774,trail,
0,NA,38-1-7/10/2012,12:08,38,1,10-15,38-1,3,07/10/2012,JAC,Clear,Damp,Damp,89.3,21.2,26.7363472,-0.91790771484,444.94790649400,15.32077693940,258.31628418000,0,-6.75167512894,35.687723,-83.534774,trail,
0,NA,38-1-7/10/2012,12:08,38,1,15-20,38-1,3,07/10/2012,JAC,Clear,Damp,Damp,89.3,21.2,26.7363472,-0.91790771484,444.94790649400,15.32077693940,258.31628418000,0,-6.75167512894,35.687723,-83.534774,trail,
0,NA,38-1-7/10/2012,12:08,38,1,20-25,38-1,3,07/10/2012,JAC,Clear,Damp,Damp,89.3,21.2,26.7363472,-0.91790771484,444.94790649400,15.32077693940,258.31628418000,0,-6.75167512894,35.687723,-83.534774,trail,
4,PJOR,21A-1-7/10/2012,12:53,21A,1,0-5,21A-1,3,07/10/2012,JAC,Clear,Damp,Damp,91.5,15.8,21.05649376,2.17565917969,1644.30541992000,26.31317520140,359.59707641600,114,-9.25817108154,35.608078,-83.448695,280,
3,PJOR,21A-1-7/10/2012,12:53,21A,1,5-10,21A-1,3,07/10/2012,JAC,Clear,Damp,Damp,91.5,15.8,21.05649376,2.17565917969,1644.30541992000,26.31317520140,359.59707641600,114,-9.25817108154,35.608078,-83.448695,280,
1,EWIL,21A-1-7/10/2012,12:53,21A,1,5-10,21A-1,3,07/10/2012,JAC,Clear,Damp,Damp,91.5,15.8,21.05649376,2.17565917969,1644.30541992000,26.31317520140,359.59707641600,114,-9.25817108154,35.608078,-83.448695,280,
2,PJOR,21A-1-7/10/2012,12:53,21A,1,10-15,21A-1,3,07/10/2012,JAC,Clear,Damp,Damp,91.5,15.8,21.05649376,2.17565917969,1644.30541992000,26.31317520140,359.59707641600,114,-9.25817108154,35.608078,-83.448695,280,
3,PJOR,21A-1-7/10/2012,12:53,21A,1,15-20,21A-1,3,07/10/2012,JAC,Clear,Damp,Damp,91.5,15.8,21.05649376,2.17565917969,1644.30541992000,26.31317520140,359.59707641600,114,-9.25817108154,35.608078,-83.448695,280,
1,DOCO,21A-1-7/10/2012,12:53,21A,1,15-20,21A-1,3,07/10/2012,JAC,Clear,Damp,Damp,91.5,15.8,21.05649376,2.17565917969,1644.30541992000,26.31317520140,359.59707641600,114,-9.25817108154,35.608078,-83.448695,280,
1,EWIL,21A-1-7/10/2012,12:53,21A,1,15-20,21A-1,3,07/10/2012,JAC,Clear,Damp,Damp,91.5,15.8,21.05649376,2.17565917969,1644.30541992000,26.31317520140,359.59707641600,114,-9.25817108154,35.608078,-83.448695,280,
3,PJOR,21A-1-7/10/2012,12:53,21A,1,20-25,21A-1,3,07/10/2012,JAC,Clear,Damp,Damp,91.5,15.8,21.05649376,2.17565917969,1644.30541992000,26.31317520140,359.59707641600,114,-9.25817108154,35.608078,-83.448695,280,
3,PJOR,21A-2-7/10/2012,1:04,21A,2,0-5,21A-2,3,07/10/2012,JAC,Clear,Damp,Damp,91.5,15.8,21.05649376,3.16723632813,1649.22680664000,24.79730224610,356.96350097700,130,-9.03130149841,35.608025,-83.44887,trail,
3,PJOR,21A-2-7/10/2012,1:04,21A,2,5-10,21A-2,3,07/10/2012,JAC,Clear,Damp,Damp,91.5,15.8,21.05649376,3.16723632813,1649.22680664000,24.79730224610,356.96350097700,130,-9.03130149841,35.608025,-83.44887,trail,
1,DOCO,21A-2-7/10/2012,1:04,21A,2,5-10,21A-2,3,07/10/2012,JAC,Clear,Damp,Damp,91.5,15.8,21.05649376,3.16723632813,1649.22680664000,24.79730224610,356.96350097700,130,-9.03130149841,35.608025,-83.44887,trail,
1,DWRI,21A-2-7/10/2012,1:04,21A,2,5-10,21A-2,3,07/10/2012,JAC,Clear,Damp,Damp,91.5,15.8,21.05649376,3.16723632813,1649.22680664000,24.79730224610,356.96350097700,130,-9.03130149841,35.608025,-83.44887,trail,
2,PJOR,21A-2-7/10/2012,1:04,21A,2,10-15,21A-2,3,07/10/2012,JAC,Clear,Damp,Damp,91.5,15.8,21.05649376,3.16723632813,1649.22680664000,24.79730224610,356.96350097700,130,-9.03130149841,35.608025,-83.44887,trail,
2,PJOR,21A-2-7/10/2012,1:04,21A,2,15-20,21A-2,3,07/10/2012,JAC,Clear,Damp,Damp,91.5,15.8,21.05649376,3.16723632813,1649.22680664000,24.79730224610,356.96350097700,130,-9.03130149841,35.608025,-83.44887,trail,
1,DWRI,21A-2-7/10/2012,1:04,21A,2,15-20,21A-2,3,07/10/2012,JAC,Clear,Damp,Damp,91.5,15.8,21.05649376,3.16723632813,1649.22680664000,24.79730224610,356.96350097700,130,-9.03130149841,35.608025,-83.44887,trail,
4,PJOR,21A-2-7/10/2012,1:04,21A,2,20-25,21A-2,3,07/10/2012,JAC,Clear,Damp,Damp,91.5,15.8,21.05649376,3.16723632813,1649.22680664000,24.79730224610,356.96350097700,130,-9.03130149841,35.608025,-83.44887,trail,
1,EWIL,21A-2-7/10/2012,1:04,21A,2,20-25,21A-2,3,07/10/2012,JAC,Clear,Damp,Damp,91.5,15.8,21.05649376,3.16723632813,1649.22680664000,24.79730224610,356.96350097700,130,-9.03130149841,35.608025,-83.44887,trail,
3,PJOR,21B-1-7/10/2012,1:32,21B,1,0-5,21B-1,3,07/10/2012,JAC,Clear,Damp,Damp,91.2,16.2,21.78936958,-3.43994140625,1575.34729004000,26.98245429990,342.57568359400,44,-7.99298715591,35.60957,-83.44845,230,
1,DOCO,21B-1-7/10/2012,1:32,21B,1,0-5,21B-1,3,07/10/2012,JAC,Clear,Damp,Damp,91.2,16.2,21.78936958,-3.43994140625,1575.34729004000,26.98245429990,342.57568359400,44,-7.99298715591,35.60957,-83.44845,230,
5,PJOR,21B-1-7/10/2012,1:32,21B,1,5-10,21B-1,3,07/10/2012,JAC,Clear,Damp,Damp,91.2,16.2,21.78936958,-3.43994140625,1575.34729004000,26.98245429990,342.57568359400,44,-7.99298715591,35.60957,-83.44845,230,
3,DWRI,21B-1-7/10/2012,1:32,21B,1,5-10,21B-1,3,07/10/2012,JAC,Clear,Damp,Damp,91.2,16.2,21.78936958,-3.43994140625,1575.34729004000,26.98245429990,342.57568359400,44,-7.99298715591,35.60957,-83.44845,230,
2,PJOR,21B-1-7/10/2012,1:32,21B,1,10-15,21B-1,3,07/10/2012,JAC,Clear,Damp,Damp,91.2,16.2,21.78936958,-3.43994140625,1575.34729004000,26.98245429990,342.57568359400,44,-7.99298715591,35.60957,-83.44845,230,
1,DIMI,21B-1-7/10/2012,1:32,21B,1,10-15,21B-1,3,07/10/2012,JAC,Clear,Damp,Damp,91.2,16.2,21.78936958,-3.43994140625,1575.34729004000,26.98245429990,342.57568359400,44,-7.99298715591,35.60957,-83.44845,230,
2,DWRI,21B-1-7/10/2012,1:32,21B,1,10-15,21B-1,3,07/10/2012,JAC,Clear,Damp,Damp,91.2,16.2,21.78936958,-3.43994140625,1575.34729004000,26.98245429990,342.57568359400,44,-7.99298715591,35.60957,-83.44845,230,
3,PJOR,21B-1-7/10/2012,1:32,21B,1,15-20,21B-1,3,07/10/2012,JAC,Clear,Damp,Damp,91.2,16.2,21.78936958,-3.43994140625,1575.34729004000,26.98245429990,342.57568359400,44,-7.99298715591,35.60957,-83.44845,230,
4,PJOR,21B-1-7/10/2012,1:32,21B,1,20-25,21B-1,3,07/10/2012,JAC,Clear,Damp,Damp,91.2,16.2,21.78936958,-3.43994140625,1575.34729004000,26.98245429990,342.57568359400,44,-7.99298715591,35.60957,-83.44845,230,
1,DIMI,21B-1-7/10/2012,1:32,21B,1,20-25,21B-1,3,07/10/2012,JAC,Clear,Damp,Damp,91.2,16.2,21.78936958,-3.43994140625,1575.34729004000,26.98245429990,342.57568359400,44,-7.99298715591,35.60957,-83.44845,230,
3,DWRI,21B-1-7/10/2012,1:32,21B,1,20-25,21B-1,3,07/10/2012,JAC,Clear,Damp,Damp,91.2,16.2,21.78936958,-3.43994140625,1575.34729004000,26.98245429990,342.57568359400,44,-7.99298715591,35.60957,-83.44845,230,
1,EWIL,21B-1-7/10/2012,1:32,21B,1,20-25,21B-1,3,07/10/2012,JAC,Clear,Damp,Damp,91.2,16.2,21.78936958,-3.43994140625,1575.34729004000,26.98245429990,342.57568359400,44,-7.99298715591,35.60957,-83.44845,230,
4,PJOR,21B-2-7/10/2012,1:45,21B,2,0-5,21B-2,3,07/10/2012,JAC,Clear,Damp,Damp,91.2,16.2,21.78936958,-3.32287597656,1574.11486816000,28.12973594670,343.19543457000,44,-8.10212898254,35.609625,-83.448522,230,
2,DWRI,21B-2-7/10/2012,1:45,21B,2,5-10,21B-2,3,07/10/2012,JAC,Clear,Damp,Damp,91.2,16.2,21.78936958,-3.32287597656,1574.11486816000,28.12973594670,343.19543457000,44,-8.10212898254,35.609625,-83.448522,230,
