id,source,contact_name,original_id,site_name,stream_name,latitude,longitude,datum,district,description_1,description_2,lower_boundary,upper_boundary
12363,MEIFW,NA,715.0129,NA,NA,45.73503098,-68.60803885,NAD83,,,,,
12425,MEIFW,NA,607.0106,NA,NA,45.73556813,-68.30623661,NAD83,,,,,
12364,MEIFW,NA,715.013,NA,NA,45.73628005,-68.61272166,NAD83,,,,,
12353,MEIFW,NA,607.0128,NA,NA,45.73770451,-68.23215867,NAD83,,,,,
12150,MEIFW,NA,608.0066,NA,NA,45.73822596,-68.61323523,NAD83,,,,,
11831,MEIFW,NA,507.0305,NA,South Inlet,45.739171,-69.53417098,NAD83,,,,,
12280,MEIFW,NA,126.0118,NA,Gulliver Brook,45.73948579,-68.30810339,NAD83,,,,,
12304,MEIFW,NA,607.0127,NA,Juniper Brook,45.74035966,-68.21886924,NAD83,,,,,
12278,MEIFW,NA,607.0172,NA,Plunkett Brook,45.74161531,-68.32402992,NAD83,,,,,
12089,MEIFW,NA,607.0246,NA,NA,45.74245844,-68.15948832,NAD83,,,,,
11844,MEIFW,NA,507.0208,NA,Johnson Brook,45.74985402,-69.95326051,NAD83,,,,,
12098,MEIFW,NA,607.0229,NA,Smith Brook,45.75756973,-68.10026665,NAD83,,,,,
11820,MEIFW,NA,508.0203,NA,NA,45.76083351,-69.38478632,NAD83,,,,,
11824,MEIFW,NA,507.0296,NA,NA,45.76278131,-69.56749707,NAD83,,,,,
11825,MEIFW,NA,507.03,NA,NA,45.76361002,-69.56555077,NAD83,,,,,
11943,MEIFW,NA,507.0267,NA,NA,45.76414147,-69.29203717,NAD83,,,,,
11843,MEIFW,NA,507.0212,NA,Johnson Brook,45.76443426,-69.95229998,NAD83,,,,,
12281,MEIFW,NA,607.0108,NA,Gulliver Brook,45.76450843,-68.27339339,NAD83,,,,,
11810,MEIFW,NA,508.0198,NA,NA,45.76460895,-69.36990743,NAD83,,,,,
11849,MEIFW,NA,507.021,NA,NA,45.76506398,-69.97580634,NAD83,,,,,
11841,MEIFW,NA,507.031,NA,NA,45.76744237,-69.88953915,NAD83,,,,,
11817,MEIFW,NA,508.0199,NA,NA,45.76860031,-69.36585687,NAD83,,,,,
11840,MEIFW,NA,125.0009,NA,Tomhegan Stream,45.77095948,-69.88518354,NAD83,,,,,
11845,MEIFW,NA,507.0214,NA,North Branch Brassau Stream,45.77099946,-69.98790972,NAD83,,,,,
12207,MEIFW,NA,607.0183,NA,Mud Brook,45.77213381,-68.57336079,NAD83,,,,,
11826,MEIFW,NA,507.0299,NA,NA,45.77333566,-69.58777189,NAD83,,,,,
12432,MEIFW,NA,607.0024,NA,NA,45.7737385,-68.0538956,NAD83,,,,,
12443,MEIFW,NA,716.0308,NA,NA,45.77501363,-67.86483348,NAD83,,,,,
12164,MEIFW,NA,126.0101,NA,Wytopitlock Stream,45.77512134,-68.14843759,NAD83,,,,,
11992,MEIFW,NA,507.0378,NA,NA,45.77657973,-69.93223482,NAD83,,,,,
12213,MEIFW,NA,607.0178,NA,NA,45.77793479,-68.55565545,NAD83,,,,,
12165,MEIFW,NA,126.0102,NA,Wytopitlock Stream,45.77822597,-68.17285622,NAD83,,,,,
12001,MEIFW,NA,507.0201,NA,NA,45.77923556,-69.17255023,NAD83,,,,,
11832,MEIFW,NA,507.0302,NA,NA,45.78000389,-69.55193954,NAD83,,,,,
12000,MEIFW,NA,507.0202,NA,Bean Brook,45.78209772,-69.17845082,NAD83,,,,,
12431,MEIFW,NA,607.0028,NA,NA,45.78569394,-68.06843662,NAD83,,,,,
12249,MEIFW,NA,607.0135,NA,NA,45.78639775,-68.20830743,NAD83,,,,,
12442,MEIFW,NA,716.0309,NA,NA,45.78639923,-67.82649578,NAD83,,,,,
12064,MEIFW,NA,607.0163,NA,Spaulding Brook,45.78672847,-68.32886248,NAD83,,,,,
11846,MEIFW,NA,507.0215,NA,NA,45.78724068,-70.00602796,NAD83,,,,,
11941,MEIFW,NA,507.027,NA,Black Brook,45.78754346,-69.31890643,NAD83,,,,,
12282,MEIFW,NA,607.0126,NA,Macwahoc Stream,45.7878755,-68.22827944,NAD83,,,,,
11942,MEIFW,NA,125.0025,NA,Ragged Stream,45.78927322,-69.31832447,NAD83,,,,,
12430,MEIFW,NA,607.0031,NA,NA,45.78995298,-68.08087137,NAD83,,,,,
12173,MEIFW,NA,608.006,NA,NA,45.79112996,-68.65171248,NAD83,,,,,
12008,MEIFW,NA,607.024,NA,Hurd Pond Stream,45.79131678,-68.97875787,NAD83,,,,,
11837,MEIFW,NA,507.0313,NA,Tomhegan Stream,45.79136905,-69.93209538,NAD83,,,,,
11839,MEIFW,NA,507.0316,NA,Tomhegan Stream,45.79266809,-69.90144312,NAD83,,,,,
11847,MEIFW,NA,507.0216,NA,North Branch Brassau Stream,45.79403742,-69.99458291,NAD83,,,,,
11848,MEIFW,NA,507.0211,NA,NA,45.79652827,-69.98863099,NAD83,,,,,
12170,MEIFW,NA,608.0056,NA,NA,45.79804795,-68.60367257,NAD83,,,,,
11875,MEIFW,NA,507.501,NA,NA,45.79847862,-69.16675473,NAD83,,,,,
12279,MEIFW,NA,607.0174,NA,NA,45.80008048,-68.37560699,NAD83,,,,,
11842,MEIFW,NA,507.0314,NA,NA,45.80474195,-69.89407067,NAD83,,,,,
11997,MEIFW,NA,810.0004,NA,NA,45.80547266,-69.07112962,NAD83,,,,,
11996,MEIFW,NA,718.0009,NA,NA,45.80557293,-69.08263508,NAD83,,,,,
12157,MEIFW,NA,607.0209,NA,Skagrock Brook,45.80609256,-67.9455516,NAD83,,,,,
12429,MEIFW,NA,607.003,NA,Battle Brook,45.80815474,-68.09129285,NAD83,,,,,
11838,MEIFW,NA,507.0315,NA,NA,45.81002999,-69.89921342,NAD83,,,,,
12009,MEIFW,NA,607.0243,NA,NA,45.81291052,-69.01366921,NAD83,,,,,
11819,MEIFW,NA,508.0236,NA,NA,45.8150025,-69.26702293,NAD83,,,,,
12208,MEIFW,NA,607.0182,NA,Mud Brook,45.8156032,-68.53765719,NAD83,,,,,
13161,MEIFW,NA,718.001,NA,NA,45.81993637,-69.11558498,NAD83,,,,,
12163,MEIFW,NA,607.021,NA,NA,45.82013429,-67.84419548,NAD83,,,,,
12305,MEIFW,NA,607.0129,NA,Gross Brook,45.82152015,-68.296622,NAD83,,,,,
12172,MEIFW,NA,608.0059,NA,NA,45.82608333,-68.69391517,NAD83,,,,,
11940,MEIFW,NA,507.0264,NA,Ragged Stream,45.82790963,-69.3030178,NAD83,,,,,
12061,MEIFW,NA,607.0162,NA,Dennitt Brook,45.83052093,-68.33729751,NAD83,,,,,
11993,MEIFW,NA,718.0011,NA,NA,45.83096458,-69.10365948,NAD83,,,,,
12409,MEIFW,NA,607.0004,NA,Alder Brook,45.83136412,-68.05646038,NAD83,,,,,
12171,MEIFW,NA,608.0057,NA,NA,45.83269901,-68.63288643,NAD83,,,,,
11994,MEIFW,NA,718.00999,NA,NA,45.83450591,-69.09904351,NAD83,,,,,
12007,MEIFW,NA,507.0322,NA,NA,45.83658529,-69.14864806,NAD83,,,,,
12390,MEIFW,NA,607.0005,NA,NA,45.83736044,-68.08547364,NAD83,,,,,
11799,MEIFW,NA,508.0195,NA,NA,45.84037422,-69.51065841,NAD83,,,,,
12155,MEIFW,NA,607.0203,NA,Dead Brook,45.84061982,-67.92438541,NAD83,,,,,
12162,MEIFW,NA,607.0205,NA,Bear Brook,45.84174128,-67.85905993,NAD83,,,,,
12156,MEIFW,NA,607.0204,NA,Jimmy Brook,45.84199895,-67.91224067,NAD83,,,,,
12027,MEIFW,NA,126.0128,NA,Connerly Brook,45.84242988,-68.37093517,NAD83,,,,,
11821,MEIFW,NA,508.0002,NA,NA,45.8437246,-69.57464277,NAD83,,,,,
12154,MEIFW,NA,607.0202,NA,Juniper Brook,45.84440521,-67.95107401,NAD83,,,,,
12026,MEIFW,NA,607.0165,NA,NA,45.84870827,-68.4177199,NAD83,,,,,
12059,MEIFW,NA,607.0166,NA,Tracy Brook,45.85394832,-68.3887481,NAD83,,,,,
12405,MEIFW,NA,608.0082,NA,NA,45.85706218,-68.00359839,NAD83,,,,,
12238,MEIFW,NA,607.0254,NA,NA,45.85760641,-68.23944976,NAD83,,,,,
12060,MEIFW,NA,126.0182,NA,Molunkus Stream,45.86030527,-68.37754827,NAD83,,,,,
12392,MEIFW,NA,607.0001,NA,NA,45.86181568,-68.0502384,NAD83,,,,,
12391,MEIFW,NA,607.001,NA,Babcock Brook,45.86340955,-68.05794099,NAD83,,,,,
12218,MEIFW,NA,715.0114,NA,NA,45.86356974,-68.62969446,NAD83,,,,,
11800,MEIFW,NA,508.021,NA,NA,45.86481583,-69.44256266,NAD83,,,,,
12325,MEIFW,NA,716.0002,NA,NA,45.86528584,-68.52217205,NAD83,,,,,
12194,MEIFW,NA,607.0181,NA,West Branch Mud Brook,45.86772468,-68.58672501,NAD83,,,,,
12326,MEIFW,NA,716.0003,NA,NA,45.87031234,-68.52533721,NAD83,,,,,
11829,MEIFW,NA,508.0233,NA,NA,45.87288011,-69.35201907,NAD83,,,,,
11828,MEIFW,NA,508.0232,NA,NA,45.8739282,-69.09930679,NAD83,,,,,
12161,MEIFW,NA,607.212,NA,Jimmy Brook,45.87751968,-67.91648313,NAD83,,,,,
12327,MEIFW,NA,716.0006,NA,NA,45.87922662,-68.50292899,NAD83,,,,,
12237,MEIFW,NA,607.0253,NA,NA,45.87962907,-68.23918799,NAD83,,,,,
12317,MEIFW,NA,715.0108,NA,NA,45.88032978,-68.6412972,NAD83,,,,,
12103,MEIFW,NA,607.0187,NA,NA,45.88033257,-68.5691571,NAD83,,,,,
11823,MEIFW,NA,508.0246,NA,NA,45.88042571,-69.51290668,NAD83,,,,,
12410,MEIFW,NA,607.0009,NA,Babcock Brook,45.88089272,-68.10548182,NAD83,,,,,
13244,MEIFW,NA,608.0305,NA,NA,45.88231969,-69.0308391,NAD83,,,,,
12012,MEIFW,NA,507.0321,NA,NA,45.88415765,-69.13798793,NAD83,,,,,
12404,MEIFW,NA,608.0289,NA,NA,45.8845447,-67.8623209,NAD83,,,,,
12316,MEIFW,NA,715.0107,NA,NA,45.88600878,-68.62713533,NAD83,,,,,
12415,MEIFW,NA,47.0027,NA,NA,45.8866261,-68.9992396,NAD83,,,,,
12436,MEIFW,NA,715.0139,NA,NA,45.89041773,-68.71053691,NAD83,,,,,
12011,MEIFW,NA,507.0398,NA,NA,45.89213268,-69.13751788,NAD83,,,,,
12010,MEIFW,NA,507.0323,NA,NA,45.89421023,-69.138812,NAD83,,,,,
12437,MEIFW,NA,715.0136,NA,NA,45.89511962,-68.71556543,NAD83,,,,,
12186,MEIFW,NA,607.0237,NA,West Branch Molunkus Stream,45.89722925,-68.42820871,NAD83,,,,,
11801,MEIFW,NA,125.0015,NA,Pine Stream,45.89757635,-69.4359134,NAD83,,,,,
11806,MEIFW,NA,508.0249,NA,NA,45.89781228,-69.4992349,NAD83,,,,,
11802,MEIFW,NA,508.0205,NA,NA,45.89804222,-69.44580434,NAD83,,,,,
12140,MEIFW,NA,127.0294,NA,NA,45.89891394,-68.43395372,NAD83,,,,,
12236,MEIFW,NA,607.0042,NA,NA,45.89896967,-68.27635961,NAD83,,,,,
12235,MEIFW,NA,607.0044,NA,NA,45.90151195,-68.26852712,NAD83,,,,,
12402,MEIFW,NA,608.0291,NA,NA,45.90519283,-67.81546005,NAD83,,,,,
11827,MEIFW,NA,508.023,NA,NA,45.9070389,-69.37411425,NAD83,,,,,
12399,MEIFW,NA,507.0218,NA,Lane Brook,45.90751766,-70.03804626,NAD83,,,,,
12426,MEIFW,NA,607.0217,NA,Little Sly Brook,45.90773128,-68.18853383,NAD83,,,,,
12136,MEIFW,NA,607.088,NA,NA,45.9102199,-68.38709918,NAD83,,,,,
12355,MEIFW,NA,716.0008,NA,NA,45.91162048,-68.50315564,NAD83,,,,,
12378,MEIFW,NA,607.0032,NA,Beaver Brook,45.91240089,-68.03757763,NAD83,,,,,
12400,MEIFW,NA,507.0217,NA,Foley Outlet,45.91472801,-70.01591142,NAD83,,,,,
12137,MEIFW,NA,607.0234,NA,Sandy Brook,45.9188151,-68.45452632,NAD83,,,,,
12440,MEIFW,NA,715.0142,NA,NA,45.91954443,-68.73317242,NAD83,,,,,
12356,MEIFW,NA,716.0022,NA,NA,45.92107401,-68.52503349,NAD83,,,,,
12379,MEIFW,NA,607.0035,NA,Beaver Brook,45.92125478,-68.02875824,NAD83,,,,,
12403,MEIFW,NA,608.0294,NA,NA,45.92242601,-67.77759005,NAD83,,,,,
13147,MEIFW,NA,507.0239,NA,NA,45.92341266,-70.22272825,NAD83,,,,,
12357,MEIFW,NA,716.0034,NA,NA,45.92412548,-68.54956315,NAD83,,,,,
12318,MEIFW,NA,715.0115,NA,NA,45.92693727,-68.60924315,NAD83,,,,,
12138,MEIFW,NA,607.0236,NA,West Branch Molunkus Stream,45.92847457,-68.44744098,NAD83,,,,,
11990,MEIFW,NA,507.0374,NA,Gulliver Brook,45.93128588,-69.89461859,NAD83,,,,,
12233,MEIFW,NA,607.0047,NA,NA,45.93204205,-68.26859021,NAD83,,,,,
12234,MEIFW,NA,607.0048,NA,NA,45.93204939,-68.2697381,NAD83,,,,,
12439,MEIFW,NA,715.0143,NA,NA,45.93245978,-68.7144201,NAD83,,,,,
13145,MEIFW,NA,507.0232,NA,NA,45.93337628,-70.23277636,NAD83,,,,,
11818,MEIFW,NA,508.0213,NA,NA,45.93446035,-69.43354505,NAD83,,,,,
13142,MEIFW,NA,507.0233,NA,NA,45.93482477,-70.19899897,NAD83,,,,,
12139,MEIFW,NA,607.0231,NA,West Branch Molunkus Stream,45.93648331,-68.45458531,NAD83,,,,,
12065,MEIFW,NA,607.009,NA,Caldwell Brook,45.93716761,-68.36086059,NAD83,,,,,
12185,MEIFW,NA,607.0232,NA,West Branch Molunkus Stream,45.94022142,-68.45898648,NAD83,,,,,
12398,MEIFW,NA,507.022,NA,Little Lane Brook,45.94236157,-69.97644823,NAD83,,,,,
12434,MEIFW,NA,607.0218,NA,Sly Brook,45.94797552,-68.2359826,NAD83,,,,,
12214,MEIFW,NA,607.0046,NA,NA,45.94864985,-68.31389218,NAD83,,,,,
13085,MEIFW,NA,608.031,NA,NA,45.94873704,-69.04861698,NAD83,,,,,
12541,MEIFW,NA,608.0296,NA,NA,45.95080728,-67.82590789,NAD83,,,,,
12380,MEIFW,NA,607.0036,NA,Beaver Brook,45.95178249,-68.02219922,NAD83,,,,,
11892,MEIFW,NA,508.0121,NA,NA,45.9523665,-69.33297325,NAD83,,,,,
12219,MEIFW,NA,716.0016,NA,NA,45.95277783,-68.52388529,NAD83,,,,,
13152,MEIFW,NA,507.0086,NA,NA,45.95377828,-70.24542285,NAD83,,,,,
13146,MEIFW,NA,507.0235,NA,NA,45.95571647,-70.22431611,NAD83,,,,,
13148,MEIFW,NA,507.0091,NA,NA,45.95898877,-70.13579495,NAD83,,,,,
12397,MEIFW,NA,507.0223,NA,Spencer Brook,45.95932454,-70.01297083,NAD83,,,,,
12215,MEIFW,NA,607.0041,NA,Cold Brook,45.96127594,-68.29734631,NAD83,,,,,
12066,MEIFW,NA,607.0087,NA,NA,45.96159991,-68.42986988,NAD83,,,,,
12542,MEIFW,NA,608.0295,NA,NA,45.96180876,-67.81052418,NAD83,,,,,
12381,MEIFW,NA,607.0039,NA,Tenmile Brook,45.96182318,-67.98460898,NAD83,,,,,
13150,MEIFW,NA,507.0093,NA,NA,45.96673004,-70.17312491,NAD83,,,,,
12149,MEIFW,NA,607.0235,NA,NA,45.96703205,-68.47995731,NAD83,,,,,
12559,MEIFW,NA,608.0299,NA,NA,45.96921147,-67.93505148,NAD83,,,,,
12411,MEIFW,NA,608.0093,NA,NA,45.97001054,-68.0991046,NAD83,,,,,
12383,MEIFW,NA,607.0037,NA,Beaver Brook,45.97152146,-67.99841106,NAD83,,,,,
13122,MEIFW,NA,608.0203,NA,NA,45.97157091,-68.6200689,NAD83,,,,,
12406,MEIFW,NA,608.0089,NA,NA,45.97670016,-68.06907273,NAD83,,,,,
13106,MEIFW,NA,608.0204,NA,NA,45.97753691,-68.62240341,NAD83,,,,,
13093,MEIFW,NA,608.0309,NA,NA,45.97794729,-69.07466784,NAD83,,,,,
12232,MEIFW,NA,607.004,NA,NA,45.97969699,-68.31918911,NAD83,,,,,
12401,MEIFW,NA,507.0222,NA,NA,45.98022059,-70.08487313,NAD83,,,,,
11991,MEIFW,NA,507.038,NA,NA,45.98059322,-69.94350236,NAD83,,,,,
13245,MEIFW,NA,608.0308,NA,NA,45.98379603,-69.07694799,NAD83,,,,,
13149,MEIFW,NA,507.0089,NA,NA,45.98466934,-70.17035354,NAD83,,,,,
12382,MEIFW,NA,607.0038,NA,Yellow Brook,45.98472907,-67.99476437,NAD83,,,,,
12387,MEIFW,NA,608.0095,NA,NA,45.98658791,-68.13622722,NAD83,,,,,
13154,MEIFW,NA,507.0094,NA,NA,45.98755268,-70.24251327,NAD83,,,,,
12560,MEIFW,NA,608.03,NA,NA,45.98892553,-67.9431437,NAD83,,,,,
12407,MEIFW,NA,608.0091,NA,NA,45.99050127,-68.08735767,NAD83,,,,,
12557,MEIFW,NA,608.0094,NA,NA,45.99153173,-68.10154458,NAD83,,,,,
11986,MEIFW,NA,507.0076,NA,NA,45.99275013,-70.13209507,NAD83,,,,,
12563,MEIFW,NA,608.0298,NA,NA,45.99305634,-67.86429596,NAD83,,,,,
12427,MEIFW,NA,607.0214,NA,Sly Brook,45.99922388,-68.26900984,NAD83,,,,,
12177,MEIFW,NA,607.099,NA,NA,46.00100951,-68.40628323,NAD83,,,,,
12175,MEIFW,NA,607.0103,NA,Peavey Brook,46.00142761,-68.4751666,NAD83,,,,,
12174,MEIFW,NA,607.0097,NA,Fish Stream,46.00196037,-68.51636035,NAD83,,,,,
12067,MEIFW,NA,607.0098,NA,NA,46.00239861,-68.53521254,NAD83,,,,,
11987,MEIFW,NA,507.0075,NA,Dole Brook,46.00312191,-70.12446703,NAD83,,,,,
13107,MEIFW,NA,608.021,NA,NA,46.00458265,-68.62229694,NAD83,,,,,
12561,MEIFW,NA,708.0289,NA,NA,46.00485971,-67.91565272,NAD83,,,,,
12193,MEIFW,NA,607.0083,NA,Lyman Brook,46.0074252,-68.37559014,NAD83,,,,,
13108,MEIFW,NA,608.0205,NA,NA,46.00806719,-68.59131263,NAD83,,,,,
12386,MEIFW,NA,608.0096,NA,NA,46.00815104,-68.18499996,NAD83,,,,,
13151,MEIFW,NA,507.0097,NA,Roberts Brook,46.00933886,-70.20077612,NAD83,,,,,
13153,MEIFW,NA,507.0085,NA,Fish Brook,46.01019425,-70.27389182,NAD83,,,,,
12176,MEIFW,NA,607.0255,NA,Fish Stream,46.0104053,-68.31301271,NAD83,,,,,
12543,MEIFW,NA,708.0279,NA,NA,46.01177179,-67.80636618,NAD83,,,,,
11983,MEIFW,NA,507.008,NA,NA,46.0184922,-70.18613044,NAD83,,,,,
12388,MEIFW,NA,608.0097,NA,NA,46.01913746,-68.21674849,NAD83,,,,,
12558,MEIFW,NA,708.029,NA,NA,46.01980503,-67.94792985,NAD83,,,,,
12192,MEIFW,NA,607.0084,NA,Crystal Brook,46.02068496,-68.37271491,NAD83,,,,,
12184,MEIFW,NA,607.0095,NA,NA,46.02254213,-68.341273,NAD83,,,,,
12183,MEIFW,NA,607.0102,NA,Weeks Brook,46.02450608,-68.46196342,NAD83,,,,,
11985,MEIFW,NA,507.0078,NA,Hurricane Brook,46.02478997,-70.15918405,NAD83,,,,,
12544,MEIFW,NA,708.0282,NA,NA,46.02717378,-67.85407467,NAD83,,,,,
12384,MEIFW,NA,608.0101,NA,NA,46.02754698,-68.20160264,NAD83,,,,,
11984,MEIFW,NA,507.0081,NA,Hurricane Brook,46.03017446,-70.17394974,NAD83,,,,,
12562,MEIFW,NA,608.0287,NA,NA,46.03408059,-67.87252742,NAD83,,,,,
12393,MEIFW,NA,608.0144,NA,NA,46.03630964,-68.72692488,NAD83,,,,,
12385,MEIFW,NA,708.0024,NA,NA,46.03779407,-68.19713866,NAD83,,,,,
12441,MEIFW,NA,715.0002,NA,NA,46.03840758,-68.19734948,NAD83,,,,,
12306,MEIFW,NA,707.0051,NA,NA,46.04098628,-68.01183829,NAD83,,,,,
12564,MEIFW,NA,708.0286,NA,NA,46.04446691,-67.86072245,NAD83,,,,,
12548,MEIFW,NA,708.0023,NA,NA,46.04651255,-68.15553479,NAD83,,,,,
12408,MEIFW,NA,708.0022,NA,NA,46.04930861,-68.08161983,NAD83,,,,,
12941,MEIFW,NA,707.0092,NA,Huntley Brook,46.05172921,-68.16116885,NAD83,,,,,
12191,MEIFW,NA,607.0075,NA,Crystal Brook,46.05385356,-68.44266277,NAD83,,,,,
13015,MEIFW,NA,73,NA,NA,46.05686815,-68.99146768,NAD83,,,,,
13119,MEIFW,NA,608.0146,NA,NA,46.06138988,-68.70037476,NAD83,,,,,
12187,MEIFW,NA,607.0078,NA,Crystal Brook,46.06506173,-68.48951061,NAD83,,,,,
12188,MEIFW,NA,607.0077,NA,Willett Brook,46.06537312,-68.46896235,NAD83,,,,,
12189,MEIFW,NA,607.0076,NA,Sargent Brook,46.06555851,-68.45670312,NAD83,,,,,
12343,MEIFW,NA,608.0157,NA,NA,46.06660968,-68.8919696,NAD83,,,,,
11981,MEIFW,NA,507.0071,NA,NA,46.06670093,-70.2301296,NAD83,,,,,
12942,MEIFW,NA,707.0091,NA,Moose Brook,46.06811732,-68.13323657,NAD83,,,,,
11980,MEIFW,NA,507.0072,NA,NA,46.06988269,-70.23387267,NAD83,,,,,
12344,MEIFW,NA,608.0156,NA,NA,46.07119383,-68.8952193,NAD83,,,,,
12529,MEIFW,NA,708.0258,NA,NA,46.07258157,-67.94290567,NAD83,,,,,
12337,MEIFW,NA,608.0193,NA,NA,46.07428844,-68.57570677,NAD83,,,,,
12530,MEIFW,NA,708.0263,NA,NA,46.07459251,-67.97094258,NAD83,,,,,
12458,MEIFW,NA,715.0093,NA,NA,46.0838331,-69.04551493,NAD83,,,,,
13117,MEIFW,NA,608.0148,NA,NA,46.0846347,-68.72059451,NAD83,,,,,
12535,MEIFW,NA,708.0268,NA,NA,46.08484446,-68.03178921,NAD83,,,,,
12342,MEIFW,NA,608.0132,NA,NA,46.08500888,-68.89490859,NAD83,,,,,
12536,MEIFW,NA,708.0269,NA,NA,46.08746148,-68.0126126,NAD83,,,,,
13109,MEIFW,NA,608.0211,NA,NA,46.08898748,-68.6011671,NAD83,,,,,
12827,MEIFW,NA,708.0026,NA,NA,46.09002311,-68.29401861,NAD83,,,,,
13103,MEIFW,NA,608.0213,NA,NA,46.09143889,-68.65176737,NAD83,,,,,
13029,MEIFW,NA,507.0109,NA,Span Brook,46.09221376,-69.8687708,NAD83,,,,,
12943,MEIFW,NA,707.0093,NA,NA,46.09394777,-68.15118881,NAD83,,,,,
12338,MEIFW,NA,608.0195,NA,NA,46.09459606,-68.53046706,NAD83,,,,,
12190,MEIFW,NA,607.0082,NA,Houston Brook,46.09543426,-68.4462803,NAD83,,,,,
12210,MEIFW,NA,608.0131,NA,NA,46.0956466,-68.89434504,NAD83,,,,,
13104,MEIFW,NA,608.0214,NA,NA,46.09725684,-68.65600003,NAD83,,,,,
12389,MEIFW,NA,608.0151,NA,NA,46.09785377,-68.73867884,NAD83,,,,,
12394,MEIFW,NA,608.015,NA,NA,46.09984212,-68.75460881,NAD83,,,,,
12961,MEIFW,NA,707.0099,NA,NA,46.10071817,-68.1217026,NAD83,,,,,
12457,MEIFW,NA,715.0091,NA,NA,46.10100538,-69.00606795,NAD83,,,,,
12960,MEIFW,NA,707.0097,NA,NA,46.10279024,-68.15784585,NAD83,,,,,
12526,MEIFW,NA,708.0257,NA,NA,46.10382525,-67.82092956,NAD83,,,,,
13056,MEIFW,NA,507.0194,NA,NA,46.10404334,-69.72216566,NAD83,,,,,
13118,MEIFW,NA,608.0152,NA,NA,46.10468089,-68.7144249,NAD83,,,,,
12527,MEIFW,NA,708.0255,NA,NA,46.11083549,-67.79495088,NAD83,,,,,
12922,MEIFW,NA,708.027,NA,NA,46.11109075,-67.88114216,NAD83,,,,,
12982,MEIFW,NA,127.033,NA,Mill Brook,46.11144327,-67.95942563,NAD83,,,,,
12962,MEIFW,NA,707.0095,NA,NA,46.11185936,-68.10302048,NAD83,,,,,
12231,MEIFW,NA,608.0198,NA,NA,46.11753053,-68.51584203,NAD83,,,,,
12230,MEIFW,NA,608.0191,NA,NA,46.1188674,-68.5933027,NAD83,,,,,
11906,MEIFW,NA,507.0106,NA,Beaver Brook,46.11948596,-69.8756447,NAD83,,,,,
13057,MEIFW,NA,507.0189,NA,NA,46.12324845,-69.61632028,NAD83,,,,,
12959,MEIFW,NA,707.0096,NA,NA,46.12338189,-68.15043916,NAD83,,,,,
13116,MEIFW,NA,608.0155,NA,NA,46.12339737,-68.73916643,NAD83,,,,,
12983,MEIFW,NA,707.0196,NA,NA,46.12521049,-67.99222491,NAD83,,,,,
12985,MEIFW,NA,707.0195,NA,NA,46.12564806,-67.96863312,NAD83,,,,,
13055,MEIFW,NA,507.0196,NA,NA,46.12592205,-69.72085941,NAD83,,,,,
12940,MEIFW,NA,127.0285,NA,East Branch Mattawamkeag River,46.12932953,-68.16612737,NAD83,,,,,
12203,MEIFW,NA,508.0183,NA,NA,46.12968258,-69.08749377,NAD83,,,,,
12202,MEIFW,NA,608.0113,NA,NA,46.13134635,-69.07670013,NAD83,,,,,
12204,MEIFW,NA,508.0182,NA,NA,46.13267434,-69.09413954,NAD83,,,,,
12395,MEIFW,NA,507.0221,NA,NA,46.13301242,-69.93263856,NAD83,,,,,
12480,MEIFW,NA,127.0297,NA,Cold Brook,46.13309883,-68.16959169,NAD83,,,,,
13058,MEIFW,NA,507.019,NA,NA,46.13331914,-69.64575454,NAD83,,,,,
12201,MEIFW,NA,608.0112,NA,NA,46.13485335,-69.06725443,NAD83,,,,,
12456,MEIFW,NA,715.0083,NA,NA,46.13532854,-68.91635523,NAD83,,,,,
12984,MEIFW,NA,707.02,NA,NA,46.1365933,-68.0262089,NAD83,,,,,
13060,MEIFW,NA,507.0327,NA,NA,46.13707133,-69.77081028,NAD83,,,,,
12375,MEIFW,NA,126.0048,NA,Bradford Brook,46.13796942,-68.35534336,NAD83,,,,,
12455,MEIFW,NA,715.0074,NA,NA,46.13836365,-68.90736554,NAD83,,,,,
12396,MEIFW,NA,125.0111,NA,McDonald Brook,46.13946898,-70.03671316,NAD83,,,,,
13027,MEIFW,NA,507.0024,NA,Lost Pond Brook,46.14118454,-69.8060202,NAD83,,,,,
12483,MEIFW,NA,708.0305,NA,NA,46.14224361,-68.2064201,NAD83,,,,,
12966,MEIFW,NA,707.0034,NA,B Stream,46.14337924,-67.86157102,NAD83,,,,,
12952,MEIFW,NA,708.0323,NA,NA,46.14547099,-68.42895871,NAD83,,,,,
12826,MEIFW,NA,127.0028,NA,NA,46.14637968,-68.36411507,NAD83,,,,,
12227,MEIFW,NA,608.0187,NA,NA,46.14713132,-68.60455435,NAD83,,,,,
12978,MEIFW,NA,707.0201,NA,Lamb Brook,46.1474934,-67.99716625,NAD83,,,,,
12454,MEIFW,NA,715.0082,NA,NA,46.14778368,-68.87565053,NAD83,,,,,
12953,MEIFW,NA,608.0303,NA,NA,46.14780779,-68.48913468,NAD83,,,,,
12973,MEIFW,NA,707.0198,NA,Mill Brook,46.14781856,-67.99014193,NAD83,,,,,
12568,MEIFW,NA,708.0273,NA,NA,46.14935692,-67.91446296,NAD83,,,,,
12339,MEIFW,NA,608.0199,NA,NA,46.15244186,-68.5222053,NAD83,,,,,
12503,MEIFW,NA,707.0105,NA,East Hastings Brook,46.15462107,-68.30194764,NAD83,,,,,
